direction,take_profit,stop_loss,open,high,low,close,weight,result
-1,0.926817,-0.324856,-0.121074,-0.416505,-0.186532,-0.333084,2,-0.324856
1,0.398588,-0.480556,0.619662,-2.01556,0.422981,-0.250316,2,0.398588
1,0.242298,-0.0189533,-0.712841,-1.19523,-1.50201,-1.42376,-2,0.242298
1,0.249684,-0.928642,-0.430346,-0.591107,-0.158614,-0.355021,-2,0.249684
1,0.718649,-0.0455124,1.07752,1.2488,1.25012,1.00488,1,0.718649
-1,0.0306624,-0.214821,1.35597,1.62866,1.35212,1.57586,2,-0.214821
1,0.286199,-0.0116334,-1.78357,-1.34492,-1.37074,-0.867089,-2,0.286199
1,0.0215174,-0.26858,0.833137,0.818411,0.958821,0.620987,2,0.0215174
-1,0.0215174,-0.26858,0.833137,0.818411,0.958821,0.620987,2,-0.26858
-1,0.0415038,-0.387686,-0.110775,-0.386375,-0.668487,-0.688856,2,-0.387686
1,0.505204,-0.101504,0.770221,0.795314,1.28473,1.16119,-2,0.505204
1,0.125175,-0.0652318,-0.664061,-0.465851,-1.04206,-0.105533,-2,0.125175
-1,0.0479881,-0.347786,1.27882,1.62677,1.35605,1.47185,-2,-0.347786
1,0.440846,-0.0830946,-0.765038,-0.841994,-0.196003,-0.456497,-2,0.440846
-1,0.0712515,-0.648571,-1.86009,-1.48054,-1.41368,-1.44134,-2,-0.648571
1,0.540301,-0.0777332,0.223157,1.44572,0.623051,1.2225,2,0.540301
-1,0.0404491,-0.467129,-0.973737,-1.33823,-1.5769,-1.39244,2,-0.467129
-1,0.0617744,-0.807488,1.68464,1.03606,1.59222,0.893777,2,-0.807488
1,0.595728,-0.0175893,-1.07116,-1.03341,-0.775792,-0.997135,2,0.595728
-1,0.0715096,-0.0214085,-0.741152,-1.35343,-1.61698,-1.59082,-2,-0.0214085
1,0.0264614,-0.943902,0.390236,-0.0826126,0.22726,-0.557332,2,0.0264614
-1,0.0264614,-0.943902,0.390236,-0.0826126,0.22726,-0.557332,2,-0.943902
-1,0.0466505,-0.670927,1.49312,0.982477,1.21651,0.961587,2,-0.670927
1,0.0715096,-0.0214085,-0.741152,-1.35343,-1.61698,-1.59082,-2,0.0715096
-1,0.524329,-0.0364819,-0.374258,-1.18778,-0.0997757,0.303298,-2,-0.0364819
1,0.0164396,-0.880562,1.74897,1.43776,1.53658,1.4656,2,0.0164396
1,0.0532955,-0.58051,-0.410559,-0.239871,0.367613,0.209902,2,0.0532955
1,0.0299658,-0.40761,-0.561643,-0.632224,-0.594391,-0.787523,2,0.0299658
1,0.0124751,-0.706023,0.550955,0.214882,-0.0933926,-0.584159,2,0.0124751
1,0.0769476,-0.531256,-1.2988,-0.987394,-0.874768,-0.72368,-2,0.0769476
-1,0.0151994,-0.332446,0.559033,1.05788,1.74966,1.40557,-2,-0.332446
1,0.0365477,-0.133918,-0.751263,-1.31661,-1.06316,-1.16889,2,0.0365477
1,0.0151994,-0.332446,0.559033,1.05788,1.74966,1.40557,-2,0.0151994
-1,0.109083,-0.0311776,0.15532,-0.336857,-0.227539,-0.622587,-2,-0.0311776
1,0.0404491,-0.467129,-0.973737,-1.33823,-1.5769,-1.39244,2,0.0404491
1,0.0415038,-0.387686,-0.110775,-0.386375,-0.668487,-0.688856,2,0.0415038
1,0.020237,-0.890038,0.604086,0.334879,0.439938,0.450366,-2,0.020237
1,0.0608733,-0.205308,1.8178,1.44749,1.77159,1.67466,2,0.0608733
-1,0.778661,-0.135091,1.64448,1.72669,1.73193,1.74697,2,-0.135091
1,0.10764,-0.157088,1.33235,1.84869,0.995757,1.75129,2,0.10764
-1,0.020237,-0.890038,0.604086,0.334879,0.439938,0.450366,-2,-0.890038
1,0.77887,-0.0187546,0.0941156,-0.518537,0.301477,0.597055,-2,0.77887
1,0.109083,-0.0311776,0.15532,-0.336857,-0.227539,-0.622587,-2,0.109083
-1,0.0124751,-0.706023,0.550955,0.214882,-0.0933926,-0.584159,2,-0.706023
-1,0.012575,-0.743899,1.02431,0.45985,0.706719,0.39286,-2,-0.743899
1,0.012575,-0.743899,1.02431,0.45985,0.706719,0.39286,-2,0.012575
-1,0.846859,-0.0251443,1.06786,0.856555,0.823601,0.879516,1,-0.0251443
-1,0.730092,-0.0903345,-0.857638,-0.67631,-0.647467,-0.212328,2,-0.0903345
-1,0.77887,-0.0187546,0.0941156,-0.518537,0.301477,0.597055,-2,-0.0187546
-1,0.0365477,-0.133918,-0.751263,-1.31661,-1.06316,-1.16889,2,-0.133918
-1,0.521744,-0.0958045,1.67185,1.50252,1.7096,1.52385,2,-0.0958045
-1,0.303828,-0.124253,-0.378759,0.280602,-0.102151,0.283102,-2,-0.124253
1,0.139333,-0.20717,-1.47927,-1.54879,-1.40076,-1.44527,-2,0.139333
1,0.0479881,-0.347786,1.27882,1.62677,1.35605,1.47185,-2,0.0479881
-1,0.271956,-0.158438,-0.016426,-0.71263,-0.0471167,-0.289478,2,-0.158438
-1,0.273605,-0.110849,-0.0407948,1.72196,-0.0480692,1.71924,2,-0.110849
1,0.465765,-0.0516185,1.53414,1.47009,1.65282,1.21988,2,0.465765
1,0.846859,-0.0251443,1.06786,0.856555,0.823601,0.879516,1,0.846859
-1,0.0495696,-0.837784,-1.54941,-1.36575,-1.44007,-1.69673,-2,-0.837784
-1,0.280923,-0.0828894,0.0749409,-0.858641,-1.30514,-1.74308,-2,-0.0828894
1,0.0495696,-0.837784,-1.54941,-1.36575,-1.44007,-1.69673,-2,0.0495696
1,0.0870753,-0.525389,1.32559,1.06169,1.57319,0.799382,2,0.0870753
1,0.113274,-0.907289,-1.06038,-1.16206,-0.665538,-0.73082,2,0.113274
-1,0.36613,-0.129263,-0.653797,0.489539,0.273364,1.37846,-2,-0.129263
-1,0.858621,-0.199556,-1.65132,-1.3213,-1.11395,-0.690867,-2,-0.199556
1,0.0712515,-0.648571,-1.86009,-1.48054,-1.41368,-1.44134,-2,0.0712515
-1,0.616895,-0.144966,1.44718,1.85046,2.00213,1.54869,2,-0.144966
-1,0.885722,-0.16718,0.91196,1.47523,0.851684,1.51246,2,-0.16718
1,0.190011,-0.743295,0.334917,-1.0698,-0.659789,-1.31303,-2,0.190011
-1,0.10764,-0.157088,1.33235,1.84869,0.995757,1.75129,2,-0.157088
1,0.331108,-0.64979,-0.977965,0.250045,-0.0101125,0.952294,1,0.331108
1,0.144987,-0.294393,-1.41785,-1.23222,-1.15309,-0.439188,2,0.144987
-1,0.540301,-0.0777332,0.223157,1.44572,0.623051,1.2225,2,-0.0777332
1,0.121498,-0.3938,0.543297,0.752595,1.22234,1.18208,2,0.121498
-1,0.485148,-0.19185,-1.33377,-1.23373,-1.16245,-0.910539,-2,-0.19185
-1,0.209703,-0.0536482,-0.00816724,1.21706,0.624774,1.36264,-2,-0.0536482
1,0.612136,-0.942133,0.489779,1.43753,0.832181,1.56978,-2,0.612136
-1,0.0668919,-0.468355,1.11413,0.752074,1.70055,0.530474,2,-0.468355
1,0.562833,-0.33758,1.57312,1.32132,1.63222,1.19046,2,0.562833
-1,0.465765,-0.0516185,1.53414,1.47009,1.65282,1.21988,2,-0.0516185
1,0.170555,-0.370728,0.311396,0.232845,0.568958,0.3215,-2,0.170555
1,0.14192,-0.700095,-0.716531,-1.1373,-0.322343,-0.590656,2,0.14192
-1,0.410803,-0.10927,1.26012,1.4349,1.18369,1.37759,-2,-0.10927
1,0.134198,-0.305734,1.26735,1.61879,1.0593,1.17411,2,0.134198
-1,0.834165,-0.521737,0.414563,0.485048,0.553399,0.486917,-2,-0.521737
1,0.0968637,-0.438903,-0.970919,-1.07876,-1.58717,-1.71496,2,0.0968637
1,0.130177,-0.71668,1.60261,1.39242,1.44261,0.497665,2,0.130177
1,0.122825,-0.568332,-1.84309,-1.76436,-1.57351,-1.1752,-2,0.122825
1,0.488451,-0.528099,-0.0744896,-0.680965,-0.814439,-1.01311,2,0.488451
-1,0.440846,-0.0830946,-0.765038,-0.841994,-0.196003,-0.456497,-2,-0.0830946
-1,0.301884,-0.158483,0.815691,0.521889,0.664333,0.632317,2,-0.158483
-1,0.263168,-0.349676,0.106128,-0.160353,-1.21231,-1.44413,-2,-0.349676
-1,0.116288,-0.27196,0.240158,1.47428,0.994588,1.14955,2,-0.27196
-1,0.250647,-0.150335,-1.71319,-1.6596,-1.64347,-1.61192,-2,-0.150335
-1,0.477626,-0.441564,-0.0769536,0.804838,0.47504,-0.627301,-2,-0.441564
1,0.269751,-0.656686,0.210486,0.720459,0.149103,1.04866,-2,0.269751
-1,0.782695,-0.124412,-0.509397,-1.39737,-0.912682,-1.28516,2,-0.124412
-1,0.304245,-0.278363,0.0121132,-0.301566,0.309754,-0.105719,2,-0.278363
-1,0.700612,-0.170476,1.77748,1.43144,1.43316,0.859073,2,-0.170476
-1,0.567246,-0.298298,-0.996963,-0.950146,-0.400942,-0.361186,2,-0.298298
-1,0.139333,-0.20717,-1.47927,-1.54879,-1.40076,-1.44527,-2,-0.20717
-1,0.363451,-0.275426,-0.198523,1.41791,0.85111,1.7256,-2,-0.275426
1,0.19132,-0.789523,-1.29657,-0.890425,-1.13063,-0.359032,-2,0.19132
1,0.181073,-0.615752,-0.363529,-0.185854,-0.0681913,0.192734,-2,0.181073
-1,0.838845,-0.154152,1.36907,1.54136,1.36144,1.34219,2,-0.154152
-1,0.172659,-0.154838,1.28868,1.2538,1.33274,0.990092,1,-0.154838
-1,0.383786,-0.291499,0.559299,0.844822,0.929402,1.02849,2,-0.291499
1,0.149355,-0.71609,-1.86673,-1.64462,-1.44315,-1.74159,-2,0.149355
1,0.326057,-0.933902,1.9305,1.93047,1.49491,0.986024,2,0.326057
-1,0.865871,-0.507464,-0.305989,0.749571,0.754748,1.24494,-2,-0.507464
-1,0.530685,-0.240423,1.0764,1.14196,1.30124,1.63408,2,-0.240423
-1,0.718649,-0.0455124,1.07752,1.2488,1.25012,1.00488,1,-0.0455124
-1,0.845445,-0.470073,1.25045,1.01292,1.21137,0.532778,2,-0.470073
1,0.216214,-0.253896,0.0477144,-0.712738,-1.2203,-1.66918,2,0.216214
1,0.283555,-0.119352,1.82574,1.18039,1.79462,1.00533,2,0.283555
1,0.172659,-0.154838,1.28868,1.2538,1.33274,0.990092,1,0.172659
-1,0.488451,-0.528099,-0.0744896,-0.680965,-0.814439,-1.01311,2,-0.528099
1,0.304245,-0.278363,0.0121132,-0.301566,0.309754,-0.105719,2,0.304245
-1,0.398588,-0.480556,0.619662,-2.01556,0.422981,-0.250316,2,-0.480556
-1,0.986658,-0.315456,-0.774268,-0.47786,-0.24737,0.490975,-2,-0.315456
1,0.477626,-0.441564,-0.0769536,0.804838,0.47504,-0.627301,-2,0.477626
-1,0.31767,-0.170215,-0.181396,1.0982,1.08555,1.38004,-2,-0.170215
1,0.493337,-0.0785706,-1.17158,-0.256655,-1.71655,0.751782,2,0.493337
-1,0.505204,-0.101504,0.770221,0.795314,1.28473,1.16119,-2,-0.101504
-1,0.609523,-0.192144,-0.51481,0.687913,-0.342279,0.479737,-2,-0.192144
-1,0.53722,-0.16791,1.28015,0.579474,0.653304,0.563359,2,-0.16791
-1,0.421434,-0.192722,1.55355,1.19727,1.44822,1.20752,2,-0.192722
1,0.163446,-0.192614,0.71022,1.43656,1.17298,1.27687,2,0.163446
1,0.183109,-0.794002,1.71342,1.98868,1.33104,1.74023,-2,0.183109
-1,0.216214,-0.253896,0.0477144,-0.712738,-1.2203,-1.66918,2,-0.253896
-1,0.0608733,-0.205308,1.8178,1.44749,1.77159,1.67466,2,-0.205308
1,0.271956,-0.158438,-0.016426,-0.71263,-0.0471167,-0.289478,2,0.271956
-1,0.269112,-0.267037,1.07604,0.934313,1.07736,0.823993,2,-0.267037
1,0.280452,-0.909775,-0.649865,-0.282364,0.0241819,0.0336703,-2,0.280452
-1,0.502951,-0.186732,1.48687,0.818895,0.0499135,-1.48463,1,-0.186732
1,0.208843,-0.26743,0.900663,1.04498,0.988193,1.27126,-2,0.208843
-1,0.313207,-0.189386,0.851961,1.82613,1.81531,1.75808,-2,-0.189386
1,0.174798,-0.519762,-0.781218,-1.13665,-1.57957,-1.7846,-2,0.174798
-1,0.667972,-0.181506,0.908123,1.02642,1.06572,0.984692,-2,-0.181506
-1,0.333418,-0.311378,0.470537,-0.229112,-0.675751,-1.48417,2,-0.311378
1,0.876472,-0.0144251,0.984921,0.856544,0.863543,0.918653,2,0.876472
1,0.269112,-0.267037,1.07604,0.934313,1.07736,0.823993,2,0.269112
-1,0.98342,-0.575354,1.72792,0.737022,-0.202844,-0.800381,2,-0.575354
-1,0.876472,-0.0144251,0.984921,0.856544,0.863543,0.918653,2,-0.0144251
1,0.333418,-0.311378,0.470537,-0.229112,-0.675751,-1.48417,2,0.333418
1,0.277174,-0.894322,-0.981673,-1.04021,-0.794066,-0.4989,2,0.277174
-1,0.163446,-0.192614,0.71022,1.43656,1.17298,1.27687,2,-0.192614
1,0.0434119,-0.153592,1.56459,1.5943,1.26691,1.5833,1,0.0434119
-1,0.797552,-0.360375,0.457511,0.667117,1.14708,1.21802,2,-0.360375
1,0.243185,-0.609226,-0.256645,0.142995,0.177783,0.877597,2,0.243185
-1,0.435746,-0.238664,-1.86966,-1.79377,-1.2754,-1.30288,-2,-0.238664
1,0.363451,-0.275426,-0.198523,1.41791,0.85111,1.7256,-2,0.363451
-1,0.24545,-0.241504,-1.31108,-1.42549,-1.04051,-0.962537,2,-0.241504
1,0.24545,-0.241504,-1.31108,-1.42549,-1.04051,-0.962537,2,0.24545
-1,0.654101,-0.112703,1.35151,1.56715,1.68752,1.77857,2,-0.112703
1,0.280923,-0.0828894,0.0749409,-0.858641,-1.30514,-1.74308,-2,0.280923
-1,0.251316,-0.237474,1.02497,-0.133156,0.554279,0.719309,-2,-0.237474
1,0.453556,-0.749089,1.70842,1.27971,1.4788,0.972916,2,0.453556
-1,0.0209257,-0.815022,-0.368768,0.649167,-0.400942,-1.36232,-2,-0.815022
-1,0.0457579,-0.444181,-0.0382717,-0.935749,0.758674,0.0126845,2,-0.444181
-1,0.0334459,-0.736398,1.76758,1.41421,0.811536,0.486414,2,-0.736398
1,0.899819,-0.0597375,0.297098,-0.259077,0.421351,-0.0148763,-2,0.899819
1,0.663081,-0.0687441,1.23379,1.11274,1.06369,0.432991,2,0.663081
1,0.39461,-0.0879603,1.22298,1.16747,1.20773,1.14642,2,0.39461
-1,0.0434119,-0.153592,1.56459,1.5943,1.26691,1.5833,1,-0.153592
-1,0.0967821,-0.207452,1.13833,1.27673,1.13334,1.02771,-2,-0.207452
-1,0.153221,-0.543963,1.53281,1.1033,1.12839,0.839428,2,-0.543963
-1,0.123036,-0.910998,0.409489,0.739394,-1.08237,0.221378,2,-0.910998
-1,0.905566,-0.0194021,1.01325,1.6281,1.54416,1.55968,-2,-0.0194021
-1,0.102106,-0.0132689,1.88536,1.50918,1.73909,1.58918,2,-0.0132689
1,0.0863835,-0.388993,-1.42336,-0.924161,-0.745374,-0.926031,-2,0.0863835
1,0.102106,-0.0132689,1.88536,1.50918,1.73909,1.58918,2,0.102106
1,0.704807,-0.0523075,1.75438,1.36547,1.44447,1.35322,2,0.704807
1,0.384074,-0.0584602,0.115097,1.07791,1.46169,2.00486,2,0.384074
-1,0.146329,-0.656907,1.30897,1.45454,1.70669,1.61672,2,-0.656907
1,0.905566,-0.0194021,1.01325,1.6281,1.54416,1.55968,-2,0.905566
1,0.271749,-0.176222,-0.35712,1.44713,0.927515,0.461754,-2,0.271749
1,0.068446,-0.323309,0.5793,0.0653724,-0.272358,-0.817847,-2,0.068446
1,0.0573182,-0.865757,-1.16423,-1.88947,-1.45217,-1.69691,-2,0.0573182
-1,0.313111,-0.0341918,0.577133,0.824191,0.970465,1.44212,-2,-0.0341918
1,0.0977542,-0.616814,-0.700081,0.296661,-0.484535,-0.374385,-2,0.0977542
-1,0.384074,-0.0584602,0.115097,1.07791,1.46169,2.00486,2,-0.0584602
-1,0.704807,-0.0523075,1.75438,1.36547,1.44447,1.35322,2,-0.0523075
1,0.0970104,-0.953065,-0.303324,-0.309718,0.746006,0.603611,-2,0.0970104
1,0.112751,-0.692466,-1.24494,-1.34626,-1.09017,-1.02264,2,0.112751
-1,0.0202044,-0.591091,-1.36791,-1.77899,-1.19639,-1.06457,-2,-0.591091
1,0.553437,-0.0313982,-0.39358,0.102974,-0.661333,0.574169,-2,0.553437
-1,0.383109,-0.0235809,0.705374,0.785923,0.858497,0.812432,-2,-0.0235809
1,0.0202044,-0.591091,-1.36791,-1.77899,-1.19639,-1.06457,-2,0.0202044
1,0.11829,-0.699102,1.78497,1.65857,1.00178,0.924009,2,0.11829
-1,0.553437,-0.0313982,-0.39358,0.102974,-0.661333,0.574169,-2,-0.0313982
1,0.0689074,-0.298674,1.47385,1.08594,1.17327,1.00026,2,0.0689074
-1,0.475664,-0.0627716,-0.361544,1.02973,0.345856,1.22398,2,-0.0627716
1,0.0714445,-0.101383,-0.339057,0.643131,-0.711648,1.02149,1,0.0714445
1,0.105467,-0.922559,0.912795,0.840193,0.615508,0.589285,2,0.105467
1,0.216846,-0.654247,-1.30639,-0.892232,-0.896644,-0.631527,-2,0.216846
-1,0.784123,-0.183864,-1.45061,-1.38228,-1.13564,-1.07951,2,-0.183864
-1,0.431068,-0.0713005,-1.05446,-1.00645,-0.957679,-0.628537,-2,-0.0713005
-1,0.404123,-0.172085,-1.06747,-1.1262,-1.05164,-0.886005,2,-0.172085
-1,0.524757,-0.364034,0.927769,1.35245,-1.6104,-1.75977,2,-0.364034
1,0.383786,-0.291499,0.559299,0.844822,0.929402,1.02849,2,0.383786
1,0.250647,-0.150335,-1.71319,-1.6596,-1.64347,-1.61192,-2,0.250647
-1,0.663081,-0.0687441,1.23379,1.11274,1.06369,0.432991,2,-0.0687441
-1,0.704503,-0.190559,-1.46136,-1.76188,-1.41643,-1.4802,-2,-0.190559
-1,0.662427,-0.354428,-0.211601,-0.248226,0.0227344,1.28836,-2,-0.354428
1,0.251316,-0.237474,1.02497,-0.133156,0.554279,0.719309,-2,0.251316
1,0.250651,-0.751518,1.41678,1.00707,0.883085,0.502815,2,0.250651
1,0.237633,-0.498407,-0.0119129,1.68525,1.14378,0.522493,2,0.237633
1,0.184243,-0.489536,1.28473,1.8935,1.13574,1.7428,2,0.184243
1,0.512326,-0.851213,1.0885,1.41829,1.359,1.52042,-2,0.512326
1,0.409645,-0.737229,-0.156622,0.155574,0.893223,1.40036,1,0.409645
1,0.602438,-0.392547,-1.74635,-0.791482,-0.782296,-0.21669,-2,0.602438
1,0.394958,-0.0352031,1.89908,1.42377,1.78364,1.07158,2,0.394958
-1,0.74021,-0.691716,1.07717,1.06559,1.14535,1.484,2,-0.691716
-1,0.241141,-0.416923,-1.30357,-1.05792,-0.530029,-0.682144,-2,-0.416923
-1,0.208843,-0.26743,0.900663,1.04498,0.988193,1.27126,-2,-0.26743
-1,0.0517845,-0.389156,1.26833,1.00865,1.14985,1.27129,2,-0.389156
1,0.0334459,-0.736398,1.76758,1.41421,0.811536,0.486414,2,0.0334459
-1,0.486234,-0.0778821,1.56195,1.53986,1.57013,1.42002,2,-0.0778821
1,0.0209257,-0.815022,-0.368768,0.649167,-0.400942,-1.36232,-2,0.0209257
-1,0.744108,-0.0933598,1.24922,1.25604,1.8658,1.68651,2,-0.0933598
1,0.273605,-0.110849,-0.0407948,1.72196,-0.0480692,1.71924,2,0.273605
-1,0.0714445,-0.101383,-0.339057,0.643131,-0.711648,1.02149,1,-0.101383
-1,0.543581,-0.235817,-1.35534,-0.926336,-0.859455,-0.129643,-2,-0.235817
-1,0.987246,-0.26204,-0.800646,-0.395986,-0.822817,0.136446,2,-0.26204
-1,0.472264,-0.253414,0.463575,0.315902,0.947886,0.785948,2,-0.253414
-1,0.838273,-0.0778705,1.31577,1.54276,1.57712,1.20201,2,-0.0778705
-1,0.514879,-0.247119,0.923145,1.0443,1.3886,1.21581,-2,-0.247119
1,0.255912,-0.399223,0.862375,0.798578,0.747307,1.02188,-2,0.255912
1,0.303828,-0.124253,-0.378759,0.280602,-0.102151,0.283102,-2,0.303828
-1,0.144987,-0.294393,-1.41785,-1.23222,-1.15309,-0.439188,2,-0.294393
-1,0.55283,-0.363265,0.646703,1.09786,1.35972,1.28408,2,-0.363265
-1,0.586105,-0.4356,1.03803,1.59036,1.03684,0.293386,2,-0.4356
1,0.302058,-0.52071,-1.31475,-1.86617,-1.77611,-2.01447,2,0.302058
1,0.541037,-0.643987,1.00521,0.578047,0.691871,0.552688,2,0.541037
1,0.0981351,-0.974942,-0.536217,-0.271924,0.547233,0.161147,-2,0.0981351
